player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0028007,Robert Housler,24,3,5,77,250,2012,2013,0.66,68,6.13,0.00,6.81,2.68,0.25,0,,,,,0.13307240704500978,0.1146607231302625,0.15294117647058825,0.2913371890717247,0,0.11805555555555555,0.1111111111111111,0.07257222415593456,0.1161155586494953,0.8160469667318982,0.09873365826994034,6.67,6.95,0.04,0
00-0028007,Robert Housler,25,3,5,77,250,2013,2014,0.68,57,7.96,0.02,9.39,3.49,0.39,0,,,,,0.12284482758620689,0.12647754137115838,0.13257828114590273,0.285449274476237,0.05,0.13664596273291926,0.1270718232044199,0.0904555940023068,0.11472895040369088,0.978448275862069,0.0820535163199361,6.95,1.83,-0.74,0
00-0028007,Robert Housler,26,3,5,77,250,2014,2015,0.53,17,7.59,0.00,9.53,4.94,0.41,1,1.00,0.00,1.00,0.52,0.03935185185185185,0.035816935662171125,0.06496519721577726,0.08768132630751468,0,0.05,0.04516129032258064,0.021315267680105752,0.0341044282881692,0.2986111111111111,0.024045292587492075,1.83,1.46,-0.20,0
00-0028007,Robert Housler,27,3,5,77,250,2015,,0.57,7,4.71,0.00,6.57,1.29,0.43,0,,,,,0.036458333333333336,0.026047565118912798,0.013996889580093312,0.07552555209513023,0,0.04477611940298507,0.039473684210526314,0.010963455149501661,0.01754152823920266,0.171875,0.015911072362685266,1.46,,,0
00-0028040,Jordan Cameron,23,4,5,77,265,2011,2012,0.46,13,2.54,0.00,6.77,0.92,0.08,0,,,,,0.08441558441558442,0.07652173913043478,0.03858520900321544,0.18784076792772447,0,0.022727272727272728,0.02127659574468085,0.018052516411378557,0.028884026258205693,0.21428571428571427,0.031540392050464626,1.86,3.74,1.01,1
00-0028040,Jordan Cameron,24,4,5,77,265,2012,2013,0.50,40,5.65,0.03,7.15,2.70,0.30,0,,,,,0.08676789587852494,0.08347927612375948,0.0696774193548387,0.196935264716795,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.07985524388870113,0.07776839022192182,0.49023861171366595,0.05009482971880926,3.74,14.25,2.81,1
00-0028040,Jordan Cameron,25,4,5,77,265,2013,2014,0.68,118,7.77,0.06,9.27,2.02,0.40,0,,,,,0.18408736349453977,0.20610399397136397,0.12447698744769875,0.4410142404189008,0.2692307692307692,0.24867724867724866,0.25116279069767444,0.24393822677084478,0.22876270129489015,1.4305772230889235,0.16276200341213748,14.25,7.84,-0.45,0
00-0028040,Jordan Cameron,26,4,5,77,265,2014,2015,0.50,48,8.83,0.04,10.04,3.52,0.27,0,,,,,0.17454545454545456,0.17257429287504475,0.19858989424206816,0.39987761611821765,0.25,0.14285714285714285,0.15151515151515152,0.22746495891735138,0.2139439342677622,1.5418181818181818,0.1181505817107722,7.84,5.73,-0.27,0
00-0028040,Jordan Cameron,27,4,5,77,265,2015,2016,0.50,70,5.51,0.04,10.43,1.17,0.30,0,,,,,0.11904761904761904,0.14163756305781916,0.04371002132196162,0.2918814790176839,0.125,0.10824742268041238,0.11009174311926606,0.10811569368943512,0.0979851099030962,0.6564625850340136,0.06594957305571154,5.73,6.67,0.16,0
00-0028040,Jordan Cameron,28,4,5,77,265,2016,,0.73,11,5.45,0.09,7.91,2.55,0.27,0,,,,,0.09734513274336283,0.08743718592964825,0.07,0.21596744785876287,0.2,0.07317073170731707,0.08695652173913043,0.13363228699551571,0.09381165919282512,0.5309734513274337,0.07225955632632416,6.67,,,0
00-0028042,Luke Stocker,23,4,7,77,253,2011,2012,0.71,17,5.41,0.00,5.82,3.00,0.29,0,,,,,0.050746268656716415,0.041474654377880185,0.04995102840352596,0.10929912648737877,0,0.04672897196261682,0.04310344827586207,0.02102376599634369,0.033638025594149905,0.2746268656716418,0.029603976987097137,2.36,3.21,0.36,1
00-0028042,Luke Stocker,24,4,7,77,253,2012,,0.57,28,5.89,0.04,5.61,3.14,0.29,0,,,,,0.061946902654867256,0.03383620689655172,0.07195421095666395,0.11998931949954227,0.05555555555555555,0.05517241379310345,0.05521472392638037,0.053778408096088526,0.05271211962040831,0.36504424778761063,0.037068417708112686,3.21,,,0
00-0028042,Luke Stocker,26,4,7,77,253,2014,2015,0.64,11,3.73,0.00,5.73,1.55,0.18,0,,,,,0.059782608695652176,0.035333707234997194,0.049132947976878616,0.11794087883147603,0,0.0425531914893617,0.03773584905660377,0.018636363636363635,0.029818181818181817,0.22282608695652173,0.035305343511450385,2.22,2.64,0.19,0
00-0028042,Luke Stocker,27,4,7,77,253,2015,2016,0.69,13,4.69,0.08,2.46,3.00,0.23,0,,,,,0.045454545454545456,0.010720268006700168,0.04980842911877394,0.07675803258717831,0.1111111111111111,0.026785714285714284,0.03305785123966942,0.06946344429244566,0.044474844201246394,0.21328671328671328,0.03109251127287731,2.64,1.22,-0.54,0
00-0028042,Luke Stocker,28,4,7,77,253,2016,2017,0.63,8,2.88,0.00,1.50,2.50,0.25,0,,,,,0.04040404040404041,0.005676442762535478,0.045146726862302484,0.06514721481608898,0,0.02666666666666667,0.023255813953488372,0.007997218358831711,0.012795549374130738,0.11616161616161616,0.015001438494102173,1.22,3.25,1.66,0
00-0028042,Luke Stocker,29,4,7,77,253,2017,2018,0.80,5,6.00,0.20,2.60,4.40,0.20,0,,,,,0.04032258064516129,0.01124567474048443,0.06321839080459771,0.06948041076012948,0.14285714285714285,0.024390243902439025,0.041666666666666664,0.08885017421602787,0.05644599303135889,0.24193548387096775,0.04306917572223695,3.25,3.63,0.12,0
00-0028042,Luke Stocker,30,4,7,77,253,2018,2019,0.71,21,7.86,0.10,7.76,3.05,0.48,1,0.00,0.00,0.00,-4.03,0.06583072100313479,0.08013765978367748,0.05215973920130399,0.16285620933164419,0.2,0.08849557522123894,0.0975609756097561,0.13645603181617322,0.09832965090587717,0.5172413793103449,0.05199493198823839,3.63,1.21,-0.67,0
00-0028042,Luke Stocker,31,4,7,77,253,2019,2020,0.57,14,3.79,0.00,4.29,2.57,0.14,0,,,,,0.028688524590163935,0.015,0.02459016393442623,0.055032786885245905,0,0.010526315789473684,0.009523809523809525,0.007187415242744779,0.011499864388391647,0.10860655737704918,0.011385231727987125,1.21,1.48,0.22,0
00-0028042,Luke Stocker,32,4,7,77,253,2020,2021,0.64,11,5.73,0.00,1.91,4.73,0.36,0,,,,,0.029649595687331536,0.00668364099299809,0.057777777777777775,0.049821306325395776,0,0.0273972602739726,0.025,0.01171439196727408,0.01874302714763853,0.16981132075471697,0.015233775456440564,1.48,1.60,0.08,0
00-0028042,Luke Stocker,33,4,7,77,253,2021,,1.00,2,6.00,0.00,3.00,3.00,0.00,0,,,,,0.03125,0.013422818791946308,0.036585365853658534,0.05761325503355705,0,0,0,0.016172506738544475,0.025876010781671163,0.1875,0.020364006618302153,1.60,,,0
00-0028067,Julius Thomas,23,4,32,77,262,2011,,0.14,7,0.71,0.00,10.71,1.00,0.00,0,,,,,0.05303030303030303,0.05733944954128441,0.0231023102310231,0.12541701417848206,0,0,0,0.0031446540880503146,0.005031446540880504,0.03787878787878788,0.004708097928436911,0.38,,,0
00-0028067,Julius Thomas,25,4,32,77,262,2013,2014,0.72,90,8.76,0.13,7.02,4.53,0.46,0,,,,,0.1490066225165563,0.13498504912430584,0.1691542288557214,0.33149797307427914,0.25,0.15471698113207547,0.16932907348242812,0.20350169356445508,0.17560270970312813,1.304635761589404,0.11839188922293666,12.69,12.61,-0.01,0
00-0028067,Julius Thomas,26,4,32,77,262,2014,2015,0.69,62,7.89,0.19,6.77,2.61,0.48,0,,,,,0.12943632567849686,0.10689742937134131,0.10391276459268763,0.27967243201481834,0.36363636363636365,0.16216216216216217,0.1926605504587156,0.24519298741693765,0.17412696168528208,1.0208768267223383,0.12410837333979496,12.61,10.13,-0.20,0
00-0028067,Julius Thomas,27,4,32,77,262,2015,2016,0.58,80,5.69,0.06,8.48,1.81,0.31,0,,,,,0.17738359201773837,0.16472303206997085,0.09951956074124914,0.39785381368258427,0.1724137931034483,0.15151515151515152,0.15463917525773196,0.15249477533960293,0.14054336468129572,1.0088691796008868,0.10639415751589344,10.13,9.12,-0.10,0
00-0028067,Julius Thomas,28,4,32,77,262,2016,2017,0.59,51,5.51,0.08,7.12,1.86,0.29,0,,,,,0.13350785340314136,0.11207162704538438,0.09108341323106424,0.28991908174101955,0.25,0.11363636363636363,0.12837837837837837,0.1831539735099338,0.14304635761589404,0.7356020942408377,0.1048209999489301,9.12,6.99,-0.23,0
00-0028067,Julius Thomas,29,4,32,77,262,2017,,0.66,62,6.26,0.05,7.74,2.34,0.29,0,,,,,0.11923076923076924,0.1138249940716149,0.10545454545454545,0.2699061491034458,0.13636363636363635,0.11180124223602485,0.11475409836065574,0.12815090628073628,0.1232232682309962,0.7461538461538462,0.08968363136176066,6.99,,,0
00-0028093,Niles Paul,22,5,24,73,242,2011,2012,0.40,5,5.00,0.00,9.80,0.20,0.40,1,7.00,0.00,0.00,1.43,0.02512562814070352,0.02880658436213992,0.001718213058419244,0.06073370970076722,0,0.03333333333333333,0.03125,0.010460251046025104,0.016736401673640166,0.12562814070351758,0.014325068870523417,1.30,2.91,1.24,1
00-0028093,Niles Paul,23,5,24,73,242,2012,2013,0.53,15,10.13,0.07,9.67,3.73,0.33,1,-1.00,0.00,0.00,-1.36,0.0528169014084507,0.0588474025974026,0.058333333333333334,0.12630327419059814,0.07692307692307693,0.047619047619047616,0.05084745762711865,0.07281958547781334,0.07035749061065517,0.5352112676056338,0.034244157311304105,2.91,1.82,-0.37,0
00-0028093,Niles Paul,24,5,24,73,242,2013,2014,0.50,8,6.38,0.00,6.38,2.75,0.25,0,,,,,0.0392156862745098,0.029668411867364748,0.043824701195219126,0.0825582589056565,0,0.03278688524590164,0.031746031746031744,0.02063106796116505,0.03300970873786408,0.25,0.023900824709775698,1.82,6.25,2.43,1
00-0028093,Niles Paul,25,5,24,73,242,2014,,0.75,52,9.75,0.02,7.81,4.96,0.38,0,,,,,0.09923664122137404,0.10170340681362726,0.10492069947132981,0.23021768728296288,0.05555555555555555,0.11299435028248588,0.1076923076923077,0.08755141607063324,0.10674893237967985,0.9675572519083969,0.0723641530999969,6.25,,,0
00-0028093,Niles Paul,27,5,24,73,242,2016,2017,1.00,2,13.50,0.00,0.50,13.00,1.00,0,,,,,0.023529411764705882,0.0011947431302270011,0.09665427509293681,0.036249912151240425,0,0.06666666666666667,0.0625,0.02030075187969925,0.0324812030075188,0.3176470588235294,0.023701462430660614,2.35,2.28,-0.03,0
00-0028093,Niles Paul,28,5,24,73,242,2017,2018,0.68,19,4.95,0.00,5.89,1.63,0.21,2,2.00,0.00,0.50,0.65,0.05307262569832402,0.03925692253767964,0.020960108181203516,0.11101447657762975,0,0.03125,0.026490066225165563,0.016566795911173774,0.02650687345787804,0.26256983240223464,0.024163292990525446,2.28,4.88,1.14,1
00-0028093,Niles Paul,29,5,24,73,242,2018,,0.77,13,7.54,0.00,8.23,2.46,0.38,1,-3.00,0.00,0.00,-1.36,0.06403940886699508,0.06520414381474711,0.042723631508678236,0.14822242835229033,0,0.0641025641025641,0.05747126436781609,0.03225806451612903,0.05161290322580645,0.4827586206896552,0.0418490857584342,4.88,,,0
00-0028097,Lee Smith,33,5,28,78,265,2020,2021,0.67,6,5.83,0.33,3.67,3.33,0.50,0,,,,,0.033707865168539325,0.014588859416445624,0.03316749585406302,0.06223288528596549,0.125,0.036585365853658534,0.05102040816326531,0.0736749680715198,0.04287994891443167,0.19662921348314608,0.032346891380797556,3.90,3.58,-0.08,0
00-0028097,Lee Smith,34,5,28,78,265,2021,,0.82,11,5.91,0.09,3.45,2.82,0.27,0,,,,,0.04782608695652174,0.024967148488830485,0.044412607449856735,0.09171284922584699,0.1,0.0379746835443038,0.0449438202247191,0.06973284760170007,0.0515725561627201,0.2826086956521739,0.03952351189381963,3.58,,,0
00-0028112,Charles Clay,22,6,9,75,246,2011,2012,0.64,25,9.32,0.12,11.76,3.20,0.48,0,,,,,0.06925207756232687,0.0811706239646604,0.08958566629339305,0.16881461551521865,0.1875,0.09230769230769231,0.10273972602739725,0.1371553651266766,0.10694858420268256,0.6454293628808865,0.060477487176239624,4.41,3.94,-0.11,0
00-0028112,Charles Clay,23,6,9,75,246,2012,2013,0.55,33,6.42,0.06,6.91,2.45,0.24,0,,,,,0.08088235294117647,0.06583886803349696,0.0754892823858341,0.1739946238385623,0.18181818181818182,0.061068702290076333,0.07042253521126761,0.12792026409344845,0.09558151345860844,0.5196078431372549,0.053795074388501306,3.94,11.78,1.99,1
00-0028112,Charles Clay,24,6,9,75,246,2013,2014,0.68,102,7.44,0.06,7.01,3.50,0.35,7,2.14,0.14,0.29,-0.58,0.1717171717171717,0.1256590509666081,0.23257328990228013,0.358102998349044,0.25,0.17560975609756097,0.18340611353711792,0.22068835098335854,0.20310136157337372,1.2777777777777777,0.14579335108029468,11.78,9.75,-0.17,0
00-0028112,Charles Clay,25,6,9,75,246,2014,2015,0.69,84,7.20,0.04,6.51,3.06,0.37,0,,,,,0.16030534351145037,0.13426607756504663,0.14778608395629672,0.34787087731921285,0.125,0.155,0.15178571428571427,0.1464578129336664,0.15933250069386623,1.1545801526717556,0.10684764230696976,9.75,9.37,-0.04,0
00-0028112,Charles Clay,26,6,9,75,246,2015,2016,0.66,77,6.86,0.04,7.52,3.08,0.34,0,,,,,0.19642857142857142,0.14536781320612605,0.22507122507122507,0.410937107707758,0.14285714285714285,0.203125,0.19463087248322147,0.1593113943313677,0.1691839452159026,1.346938775510204,0.10789646191733256,9.37,9.08,-0.03,0
00-0028112,Charles Clay,27,6,9,75,246,2016,2017,0.66,87,6.34,0.05,7.98,2.21,0.25,0,,,,,0.19817767653758542,0.16730954676952747,0.1759853345554537,0.4311141522220001,0.23529411764705882,0.15384615384615385,0.1625,0.20787262273330384,0.19141972578505087,1.2574031890660593,0.10843431046287598,9.08,8.34,-0.08,0
00-0028112,Charles Clay,28,6,9,75,246,2017,2018,0.66,74,7.54,0.03,6.92,3.58,0.39,0,,,,,0.19680851063829788,0.1599500156201187,0.24559777571825764,0.42317277845354184,0.16666666666666666,0.2543859649122807,0.24603174603174602,0.20115427927927926,0.22184684684684686,1.4840425531914894,0.13724706822401356,8.34,3.40,-0.59,0
00-0028112,Charles Clay,29,6,9,75,246,2018,2019,0.58,36,5.11,0.00,8.06,1.97,0.31,0,,,,,0.10650887573964497,0.08413112851755149,0.08114285714285714,0.22706821642350866,0,0.12087912087912088,0.1134020618556701,0.044965786901270774,0.07194525904203324,0.5443786982248521,0.05715682978268178,3.40,3.18,-0.06,0
00-0028112,Charles Clay,30,6,9,75,246,2019,,0.75,24,9.88,0.04,6.33,3.96,0.50,0,,,,,0.046966731898238745,0.039978958442924775,0.05484988452655889,0.10243326460169794,0.05555555555555555,0.0736196319018405,0.0718232044198895,0.06190796210957501,0.06571940604198669,0.4637964774951076,0.03744171808034663,3.18,,,0
00-0028142,Virgil Green,23,7,1,77,255,2011,2012,0.60,5,4.80,0.00,6.20,2.20,0.40,0,,,,,0.040983606557377046,0.025535420098846788,0.055,0.081903745915143,0,0.05405405405405406,0.046511627906976744,0.017366136034732273,0.02778581765557164,0.19672131147540983,0.021057557323350493,1.35,3.77,1.79,0
00-0028142,Virgil Green,24,7,1,77,255,2012,2013,0.83,6,10.50,0.00,0.33,10.33,0.67,0,,,,,0.06060606060606061,0.0024968789013732834,0.17563739376770537,0.09290659403018954,0,0.08,0.07017543859649122,0.03383458646616541,0.05413533834586466,0.6363636363636364,0.03274982610711802,3.77,1.35,-0.64,0
00-0028142,Virgil Green,25,7,1,77,255,2013,2014,0.75,12,3.75,0.00,3.67,1.42,0.00,0,,,,,0.03333333333333333,0.016272189349112426,0.011604095563139932,0.06301775147928995,0,0,0,0.0074850299401197605,0.011976047904191617,0.125,0.011737701497209038,1.35,3.94,1.92,0
00-0028142,Virgil Green,26,7,1,77,255,2014,2015,1.00,6,12.33,0.17,4.83,7.50,0.83,2,1.50,0.00,0.00,-0.90,0.032432432432432434,0.01739652069586083,0.08490566037735849,0.06256586520533731,0.08333333333333333,0.07246376811594203,0.07407407407407407,0.06845884624668115,0.05953415399468984,0.4,0.03779449006215947,3.94,2.72,-0.31,0
00-0028142,Virgil Green,27,7,1,77,255,2015,2016,0.80,15,11.53,0.07,4.73,8.07,0.60,0,,,,,0.036585365853658534,0.019500137324910738,0.09264931087289434,0.07047815864041639,0.07692307692307693,0.06521739130434782,0.06622516556291391,0.06848583558059435,0.06342349077510481,0.4219512195121951,0.03853964233465074,2.72,5.17,0.90,1
00-0028142,Virgil Green,28,7,1,77,255,2016,2017,0.59,37,6.41,0.03,6.86,2.73,0.35,0,,,,,0.1008174386920981,0.0809174896463842,0.10233029381965553,0.21596014975525452,0.1111111111111111,0.11304347826086956,0.11290322580645161,0.10426085765173311,0.10015070557610632,0.6457765667574932,0.06876646005692852,5.17,3.55,-0.31,0
00-0028142,Virgil Green,29,7,1,77,255,2017,2018,0.64,22,8.68,0.05,7.95,4.18,0.32,0,,,,,0.055,0.05075406032482599,0.08,0.1231032482598608,0.06666666666666667,0.05384615384615385,0.05517241379310345,0.0691413573303337,0.07062617172853393,0.4775,0.04439751101421629,3.55,3.07,-0.14,0
00-0028142,Virgil Green,30,7,1,77,255,2018,2019,0.70,27,7.78,0.04,5.41,3.78,0.37,0,,,,,0.06338028169014084,0.04499229583975347,0.05582922824302135,0.13106425920701403,0.037037037037037035,0.055865921787709494,0.05339805825242718,0.047831751349339285,0.05430857993672064,0.49295774647887325,0.0366189558821188,3.07,2.07,-0.33,0
00-0028142,Virgil Green,31,7,1,77,255,2019,2020,0.69,13,6.00,0.08,4.85,3.00,0.31,0,,,,,0.030805687203791468,0.01861152141802068,0.025275437459494492,0.061097747940103746,0.058823529411764705,0.026845637583892617,0.030120481927710843,0.041580251445351935,0.031234284665504267,0.1848341232227488,0.022661763244210317,2.07,3.50,0.69,0
